Date,Latitude,Longitude,dist_2011-08-29 00:00:00,dist_2011-09-07 00:00:00,dist_2013-07-17 00:00:00,dist_2013-07-25 00:00:00,dist_2013-08-08 00:00:00,dist_2013-08-15 00:00:00,dist_2013-08-16 00:00:00,dist_2013-08-22 00:00:00,dist_2013-08-29 00:00:00,dist_2013-09-05 00:00:00,days_2011-08-29 00:00:00,days_2011-09-07 00:00:00,days_2013-07-17 00:00:00,days_2013-07-25 00:00:00,days_2013-08-08 00:00:00,days_2013-08-15 00:00:00,days_2013-08-16 00:00:00,days_2013-08-22 00:00:00,days_2013-08-29 00:00:00,days_2013-09-05 00:00:00
2007-06-26,41.662014,-87.72460799999998,53.65444437787434,21.42650991873783,4.919505888262939,19.152129589119042,17.63513022723221,15.63841615451243,17.26362974456617,6.542962047775822,6.717803477948875,22.56869112352532,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.682587,-87.707973,52.63380827366386,20.182382707102377,3.3126779618285678,17.737805953765008,16.208005253604583,14.31378253102802,15.93044275203343,5.092935244144586,5.267470862269162,21.460885185079906,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.688324,-87.676709,52.88517197001056,20.193796974605462,1.9880629639890592,17.455542519633998,15.872227197904204,14.237647928176385,15.824557280838153,3.4828906728358646,4.990094747390352,21.6568381392297,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.719059,-87.675088,50.97839302199303,18.195659096361084,0.6394045815089916,15.360533316733918,13.759269550533428,12.217726054941092,13.787905615525027,2.73522829597273,2.953719880325382,19.751217218141733,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.721474,-87.648064,51.41973261993167,18.535029420810908,0.017945210963145424,15.45071450693113,13.698191614523559,12.547857752662212,14.067248741870392,1.3349433352780018,3.5349507384553043,20.239446517286027,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.731922,-87.677512,50.11849458830184,17.314920328261707,0.3445062829790505,14.46341155874035,12.864349872715685,11.333220855903228,12.898927858281835,2.8508245907854133,2.0818385610148837,18.8965555904163,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.843811,-87.686763,42.99093894514721,10.083366054691211,7.069535878571172,6.769744570266501,5.122417577377443,4.297154304391878,5.5950729654597415,2.3739672253389665,4.016928914552595,11.916773918090314,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.846283,-87.656913,43.595820831923206,10.825508408521424,7.116080811431986,7.113540944488417,5.109464179438557,5.394962973981598,6.446158011427852,3.225317395448986,4.600466280341842,12.536902632627651,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.852652,-87.719887,41.65941897687736,8.751122208463153,8.124956933909894,5.985191190621354,4.4711497281093795,2.775044513869596,4.287140163973932,1.44941995390109,4.63287824511872,10.589012183937633,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.857402,-87.694991,41.96406190313727,9.062225643740108,8.072129981517673,5.763712882137261,4.169090733010138,3.352135950060267,4.581312806450886,1.3445594753756887,4.934128642984507,10.88806025120743,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.867108,-87.654224,42.43245122468743,9.84098679632629,8.55303942573569,5.89934280585179,3.76108748039428,4.915996396197671,5.653869840237368,2.7256715083176344,5.981222471216655,11.44605935418515,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.868077,-87.666901,42.038318236543105,9.345115679613466,8.63692941098998,5.531449524776608,3.533401973155246,4.274964297237292,5.078318121126176,2.088863252462847,5.850565367053173,11.003728431216198,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.868142,-87.696269,41.28221878979683,8.40557211299547,8.811853055996139,5.023517464721056,3.4286449424525447,2.883810265642706,3.9568210659624397,0.7019385962527663,5.676365601380765,10.200501094166354,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.869107,-87.69629300000003,41.22332724365491,8.349948781774428,8.877441201221888,4.958039807858819,3.3620629420563595,2.851655282859838,3.9058706130300678,0.6585775004205173,5.743023522176431,10.141354827272215,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.878114,-87.629798,42.464724550646636,10.280337301532041,9.328768431020196,6.073637446558343,3.7432690604858445,5.994491337690163,6.434255228909374,3.7278567638355637,7.158116289956606,11.706419016421032,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.891118,-87.65449100000002,41.01961222113311,8.726464087385484,9.276544993647676,4.548745933167615,2.2546853044388637,4.690622353974839,4.942070783731846,2.437425220354196,5.970737248961604,10.177214906385814,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.891126,-87.61156,42.250334951770405,10.552096450920535,10.320208137750685,6.233063208619031,3.918801611533209,6.896279793835103,7.0857496613740025,4.638763781399682,6.711225934532657,11.804274998398716,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.896282,-87.655232,40.699077498589475,8.481519419907478,8.971282155751606,4.2619111220333075,1.9412827517485607,4.675002496691939,4.815499180413401,2.46180506692066,5.61289920179371,9.8945803686722,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.906638,-87.701431,38.842099689718644,6.1955506098944735,7.0795053950590106,2.3836124563894274,0.7824445097626559,2.342128658044979,2.348949855227635,0.7889973764848917,4.8516426363320635,7.804903296946806,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.916265,-87.800515,35.908415245989474,3.6040919754522065,5.290850909120175,3.5726712218098897,4.314188865074772,0.03483773633048366,2.6376070470637285,4.156949758424744,6.715178641622953,4.678627323821853,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.919343,-87.694259,38.28118458784005,5.923284550069623,6.503569507371193,1.7493204685291652,0.0042459668353750715,2.7179324646064185,2.7486382591185725,1.733488802790103,3.967500374943438,7.357514419376847,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.921177,-87.79518,35.713010818755144,3.2741899378102066,5.243838291423716,3.180899033417503,4.037405333731695,0.004926880194226601,2.2937080442440054,4.041112703679499,6.289930482195986,4.506492062850276,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.9216,-87.666455,38.92020343885363,7.059776489390887,7.269895445146555,2.726226442624058,0.6058389314149543,4.154259659458295,4.182042279418241,2.6654021542451023,3.7989260598535983,8.287252966220542,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.932094,-87.700117,37.374229378825234,5.194627139768989,5.606789145688593,0.8848549762392233,0.03350360553469962,2.715279430694838,2.7856729853259026,2.5399934228526186,3.092348354710798,6.514816311203772,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.944869,-87.832763,33.435401378391255,1.952516359816503,2.717386148969391,4.85044481570207,5.99064605352126,0.7502696060582927,2.4888772086708553,6.5271693533592385,7.249880959550371,2.2598618807438786,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.94983,-87.69845699999998,36.38768040461808,4.7909927916662305,4.7257539557170825,0.49687677491445553,0.31855484854455995,3.531125789882701,3.6290041532761226,3.767666067284379,1.8647422394175492,5.795879531697362,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.953067,-87.776792,34.15463149129106,1.2319263340918711,3.1209530645899743,1.9545018425416814,3.3117697398562504,0.07480982293298388,0.08593050327127826,4.815377825756062,4.3526666860713155,3.185160132781201,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.953705,-87.733974,35.19338250501559,2.97624962702238,3.4241457819776993,0.054278216555177033,1.4472858258195527,2.0448163914821333,2.2622648422781406,4.078681899306358,2.4327475991299776,4.230221047029318,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.95469,-87.800991,33.49338817371906,0.9504790171150891,3.4331724959925265,3.161798069923306,4.522656994694796,0.1590355260202654,0.7835670007691468,5.681944490688678,5.490617401830997,2.5243462453904666,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.958271,-87.702575,35.78415830622747,4.451953125097019,4.172962213884085,0.2997776023072025,0.8135056165440803,3.62693008990984,3.880928709567975,4.338353046050401,1.3054952912861928,5.29517940674144,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.961743,-87.76007,34.03956277393213,1.5261973193122176,2.5146685687748995,1.0432495663348824,2.8283983268490633,1.0944100169554054,0.9377207165305418,4.9496726597295835,3.338790317910145,2.9612645168977494,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.963976,-87.69181,35.76543994771072,4.952308393915634,4.379108279516367,0.8650211596995239,1.2084847502947884,4.2916682417046506,4.446163759086569,4.7770886918592455,0.8837333642877543,5.587713500145435,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.964242,-87.757639,33.95125125923398,1.597270715884872,2.357750013381503,0.9513860001240434,2.8333562860381845,1.189957685877984,1.066587068393071,5.067783650954643,3.168515545322626,2.888914515335133,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.966987,-87.674677,36.10124180003329,5.820377168592839,5.050496947266168,1.7439563606656336,1.447772579118279,5.1809613905974174,5.329303948913395,5.1741499383412055,0.6418927277651906,6.314924214571085,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.974089,-87.824812,31.757465079396034,0.006953724939104347,2.329896322791595,4.461213086667105,6.154820186269811,1.5773234972337526,2.2355205623871024,7.495906205084506,6.497030000050082,0.7784977897267964,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.979243,-87.750938,33.232986209853195,1.8901794264064047,1.4569974067557951,1.0604744479180641,3.21755638408435,1.796829264346192,1.7494098032004608,5.967947581533793,2.6972283212433856,2.42402628833336,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.986921,-87.689778,34.53143170136049,5.030383222642329,3.86579185426337,1.6640479403746609,2.7811776580387004,4.896826067160361,4.812313371129605,6.362002433936642,0.05422959903376317,5.203999809879354,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.990284,-87.797127,31.39479924604883,0.009554686287430952,1.2554593816324084,3.4327859027524164,5.542564548636143,1.7349471137116537,1.9157518193517995,7.553789041564489,5.050218466986208,0.5671553902938452,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.991429,-87.747113,32.620257000978974,2.1390179578310087,0.9681632130229824,1.7263063384592907,3.744053283372829,2.482225624172013,2.4703718450832954,6.754605860152091,2.497452157482709,2.2559127816630777,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.994991,-87.769279,31.815868491670393,1.1937156419938433,0.20924834344577578,2.4988919713298707,4.653261495693901,2.0739797989447415,2.163643167768827,7.2706939161904405,3.6324293577193307,1.0926656135661472,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,41.999129,-87.795585,30.89614176949212,0.5385241837411163,0.7784996019129113,3.6890213425103657,5.846952024313268,2.3058533594565764,2.471452667356208,8.055156819862132,4.981624790536847,0.0013694617662985654,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,42.006858,-87.675919,33.8654135583647,5.943071074244931,4.4368197554701645,3.200141219659189,4.171262167038621,6.088755045141965,6.028142111642489,7.8333286460074705,0.6266447451323138,5.869349745904639,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
2007-06-26,42.008314,-87.77792099999998,30.7984638930539,1.5901866285554764,0.03961505319224439,3.4967543727581045,5.632877524542601,2.895704791623964,3.018547544372283,8.2846661585917,4.143410152732969,0.8673021756120549,1525,1534,2213,2221,2235,2242,2243,2249,2256,2263
